parallax,Av. error (mm),Info,Higher Info
"2,80","7,11",seq0_no_checks,140-3-150_FarPoints
"2,80","7,48",seq0_no_checks,140-3-150_FarPoints
"2,05","0,29",seq0_no_checks,140-3-150_FarPoints
"2,05","0,73",seq0_no_checks,140-3-150_FarPoints
"1,88","2,56",seq0_no_checks,140-3-150_FarPoints
"1,88","2,16",seq0_no_checks,140-3-150_FarPoints
"1,04","6,46",seq0_no_checks,140-3-150_FarPoints
"1,04","3,78",seq0_no_checks,140-3-150_FarPoints
"2,92","8,48",seq0_no_checks,140-3-150_FarPoints
"2,92","8,92",seq0_no_checks,140-3-150_FarPoints
"2,19","1,23",seq0_no_checks,140-3-150_FarPoints
"2,19","0,26",seq0_no_checks,140-3-150_FarPoints
"3,00","10,99",seq0_no_checks,140-3-150_FarPoints
"3,00","11,53",seq0_no_checks,140-3-150_FarPoints
"3,03","11,30",seq0_no_checks,140-3-150_FarPoints
"3,03","11,87",seq0_no_checks,140-3-150_FarPoints
"2,34","2,97",seq0_no_checks,140-3-150_FarPoints
"2,34","1,94",seq0_no_checks,140-3-150_FarPoints
"2,77","29,90",seq0_no_checks,140-3-150_FarPoints
"2,77","30,74",seq0_no_checks,140-3-150_FarPoints
"2,82","30,01",seq0_no_checks,140-3-150_FarPoints
"2,82","28,85",seq0_no_checks,140-3-150_FarPoints
"2,50","4,57",seq0_no_checks,140-3-150_FarPoints
"2,50","4,75",seq0_no_checks,140-3-150_FarPoints
"2,55","5,70",seq0_no_checks,140-3-150_FarPoints
"2,55","4,68",seq0_no_checks,140-3-150_FarPoints
"2,82","5,94",seq0_no_checks,140-3-150_FarPoints
"2,82","6,26",seq0_no_checks,140-3-150_FarPoints
"2,77","6,66",seq0_no_checks,140-3-150_FarPoints
"2,77","7,06",seq0_no_checks,140-3-150_FarPoints
"2,61","6,20",seq0_no_checks,140-3-150_FarPoints
"2,61","6,51",seq0_no_checks,140-3-150_FarPoints
"2,70","5,89",seq0_no_checks,140-3-150_FarPoints
"2,70","6,26",seq0_no_checks,140-3-150_FarPoints
"2,21","2,13",seq0_no_checks,140-3-150_FarPoints
"2,21","2,59",seq0_no_checks,140-3-150_FarPoints
"2,08","0,68",seq0_no_checks,140-3-150_FarPoints
"2,08","1,16",seq0_no_checks,140-3-150_FarPoints
"2,15","0,84",seq0_no_checks,140-3-150_FarPoints
"2,15","1,26",seq0_no_checks,140-3-150_FarPoints
"2,17","0,47",seq0_no_checks,140-3-150_FarPoints
"2,17","0,37",seq0_no_checks,140-3-150_FarPoints
"2,15","2,17",seq0_no_checks,140-3-150_FarPoints
"2,15","2,10",seq0_no_checks,140-3-150_FarPoints
"2,39","2,70",seq0_no_checks,140-3-150_FarPoints
"2,39","2,77",seq0_no_checks,140-3-150_FarPoints
"1,30","21,20",seq0_no_checks,140-3-150_FarPoints
"1,30","21,73",seq0_no_checks,140-3-150_FarPoints
"1,22","32,86",seq0_no_checks,140-3-150_FarPoints
"1,22","29,94",seq0_no_checks,140-3-150_FarPoints
"1,08","36,40",seq0_no_checks,140-3-150_FarPoints
"1,08","36,53",seq0_no_checks,140-3-150_FarPoints
"1,31","28,77",seq0_no_checks,140-3-150_FarPoints
"1,31","29,60",seq0_no_checks,140-3-150_FarPoints
"1,30","29,48",seq0_no_checks,140-3-150_FarPoints
"1,30","30,33",seq0_no_checks,140-3-150_FarPoints
"1,31","35,61",seq0_no_checks,140-3-150_FarPoints
"1,31","33,19",seq0_no_checks,140-3-150_FarPoints
"1,31","36,37",seq0_no_checks,140-3-150_FarPoints
"1,31","34,05",seq0_no_checks,140-3-150_FarPoints
"2,89","12,68",seq0_no_checks,140-3-150_FarPoints
"2,89","13,28",seq0_no_checks,140-3-150_FarPoints
"3,15","13,04",seq0_no_checks,140-3-150_FarPoints
"3,15","12,05",seq0_no_checks,140-3-150_FarPoints
"2,54","12,24",seq0_no_checks,140-3-150_FarPoints
"2,54","12,51",seq0_no_checks,140-3-150_FarPoints
"2,90","14,65",seq0_no_checks,140-3-150_FarPoints
"2,90","15,20",seq0_no_checks,140-3-150_FarPoints
"2,67","10,23",seq0_no_checks,140-3-150_FarPoints
"2,67","10,47",seq0_no_checks,140-3-150_FarPoints
"2,81","8,60",seq0_no_checks,140-3-150_FarPoints
"2,81","7,56",seq0_no_checks,140-3-150_FarPoints
"3,12","9,64",seq0_no_checks,140-3-150_FarPoints
"3,12","8,72",seq0_no_checks,140-3-150_FarPoints
"3,15","8,74",seq0_no_checks,140-3-150_FarPoints
"3,15","7,95",seq0_no_checks,140-3-150_FarPoints
"2,90","11,37",seq0_no_checks,140-3-150_FarPoints
"2,90","11,81",seq0_no_checks,140-3-150_FarPoints
"3,02","9,76",seq0_no_checks,140-3-150_FarPoints
"3,02","10,21",seq0_no_checks,140-3-150_FarPoints
"2,26","46,63",seq0_no_checks,140-3-150_FarPoints
"2,26","45,98",seq0_no_checks,140-3-150_FarPoints
"2,52","28,10",seq0_no_checks,140-3-150_FarPoints
"2,52","28,41",seq0_no_checks,140-3-150_FarPoints
"2,18","27,07",seq0_no_checks,140-3-150_FarPoints
"2,18","26,74",seq0_no_checks,140-3-150_FarPoints
"2,43","26,42",seq0_no_checks,140-3-150_FarPoints
"2,43","26,40",seq0_no_checks,140-3-150_FarPoints
"1,26","18,44",seq0_no_checks,140-3-150_FarPoints
"1,26","21,15",seq0_no_checks,140-3-150_FarPoints
"1,46","20,23",seq0_no_checks,140-3-150_FarPoints
"1,46","16,64",seq0_no_checks,140-3-150_FarPoints
"1,54","30,25",seq0_no_checks,140-3-150_FarPoints
"1,54","25,46",seq0_no_checks,140-3-150_FarPoints
"1,33","27,65",seq0_no_checks,140-3-150_FarPoints
"1,33","21,22",seq0_no_checks,140-3-150_FarPoints
"1,11","40,51",seq0_no_checks,140-3-150_FarPoints
"1,11","40,12",seq0_no_checks,140-3-150_FarPoints
"0,98","43,40",seq0_no_checks,140-3-150_FarPoints
"0,98","42,91",seq0_no_checks,140-3-150_FarPoints
"0,73","53,63",seq0_no_checks,140-3-150_FarPoints
"0,73","54,41",seq0_no_checks,140-3-150_FarPoints
"0,85","45,29",seq0_no_checks,140-3-150_FarPoints
"0,85","46,93",seq0_no_checks,140-3-150_FarPoints
"0,91","36,07",seq0_no_checks,140-3-150_FarPoints
"0,91","40,20",seq0_no_checks,140-3-150_FarPoints
"0,71","61,79",seq0_no_checks,140-3-150_FarPoints
"0,71","63,66",seq0_no_checks,140-3-150_FarPoints
"0,66","56,31",seq0_no_checks,140-3-150_FarPoints
"0,66","60,07",seq0_no_checks,140-3-150_FarPoints
"1,09","41,35",seq0_no_checks,140-3-150_FarPoints
"1,09","40,91",seq0_no_checks,140-3-150_FarPoints
"1,86","3,91",seq0_no_checks,140-3-150_FarPoints
"1,86","4,87",seq0_no_checks,140-3-150_FarPoints
"1,11","4,20",seq0_no_checks,140-3-150_FarPoints
"1,11","4,91",seq0_no_checks,140-3-150_FarPoints
"1,46","13,65",seq0_no_checks,140-3-150_FarPoints
"1,46","13,16",seq0_no_checks,140-3-150_FarPoints
"0,69","3,26",seq0_no_checks,140-3-150_FarPoints
"0,69","3,61",seq0_no_checks,140-3-150_FarPoints
"1,40","14,34",seq0_no_checks,140-3-150_FarPoints
"1,40","14,42",seq0_no_checks,140-3-150_FarPoints
"1,53","10,75",seq0_no_checks,140-3-150_FarPoints
"1,53","10,88",seq0_no_checks,140-3-150_FarPoints
"1,94","4,85",seq0_no_checks,140-3-150_FarPoints
"1,94","5,05",seq0_no_checks,140-3-150_FarPoints
"1,00","43,84",seq0_no_checks,140-3-150_FarPoints
"1,00","43,31",seq0_no_checks,140-3-150_FarPoints
"0,91","51,06",seq0_no_checks,140-3-150_FarPoints
"0,91","50,57",seq0_no_checks,140-3-150_FarPoints
"1,04","40,51",seq0_no_checks,140-3-150_FarPoints
"1,04","40,09",seq0_no_checks,140-3-150_FarPoints
"1,05","40,62",seq0_no_checks,140-3-150_FarPoints
"1,05","41,68",seq0_no_checks,140-3-150_FarPoints
"0,92","45,65",seq0_no_checks,140-3-150_FarPoints
"0,92","44,95",seq0_no_checks,140-3-150_FarPoints
"1,84","16,68",seq0_no_checks,140-3-150_FarPoints
"1,84","17,87",seq0_no_checks,140-3-150_FarPoints
"1,50","28,10",seq0_no_checks,140-3-150_FarPoints
"1,50","23,14",seq0_no_checks,140-3-150_FarPoints
"1,09","19,34",seq0_no_checks,140-3-150_FarPoints
"1,09","13,20",seq0_no_checks,140-3-150_FarPoints
"1,76","67,28",seq0_no_checks,140-3-150_FarPoints
"1,76","62,97",seq0_no_checks,140-3-150_FarPoints
"1,57","34,83",seq0_no_checks,140-3-150_FarPoints
"1,57","29,17",seq0_no_checks,140-3-150_FarPoints
"1,66","31,26",seq0_no_checks,140-3-150_FarPoints
"1,66","26,88",seq0_no_checks,140-3-150_FarPoints
"1,10","8,89",seq0_no_checks,140-3-150_FarPoints
"1,10","1,39",seq0_no_checks,140-3-150_FarPoints
"2,43","27,33",seq0_no_checks,140-3-150_FarPoints
"2,43","27,55",seq0_no_checks,140-3-150_FarPoints
"2,30","27,07",seq0_no_checks,140-3-150_FarPoints
"2,30","26,55",seq0_no_checks,140-3-150_FarPoints
"2,92","16,53",seq0_no_checks,140-3-150_FarPoints
"2,92","15,54",seq0_no_checks,140-3-150_FarPoints
"2,39","29,87",seq0_no_checks,140-3-150_FarPoints
"2,39","30,01",seq0_no_checks,140-3-150_FarPoints
"2,14","46,39",seq0_no_checks,140-3-150_FarPoints
"2,14","45,57",seq0_no_checks,140-3-150_FarPoints
"2,26","46,70",seq0_no_checks,140-3-150_FarPoints
"2,26","46,04",seq0_no_checks,140-3-150_FarPoints
"3,15","13,07",seq0_no_checks,140-3-150_FarPoints
"3,15","12,07",seq0_no_checks,140-3-150_FarPoints
"3,33","9,36",seq0_no_checks,140-3-150_FarPoints
"3,33","10,22",seq0_no_checks,140-3-150_FarPoints
"3,04","14,50",seq0_no_checks,140-3-150_FarPoints
"3,04","13,47",seq0_no_checks,140-3-150_FarPoints
"1,75","28,58",seq0_no_checks,140-3-150_FarPoints
"1,75","27,05",seq0_no_checks,140-3-150_FarPoints
"1,82","39,86",seq0_no_checks,140-3-150_FarPoints
"1,82","38,88",seq0_no_checks,140-3-150_FarPoints
"1,92","51,38",seq0_no_checks,140-3-150_FarPoints
"1,92","50,61",seq0_no_checks,140-3-150_FarPoints
"2,11","1,42",seq0_no_checks,140-3-150_FarPoints
"2,11","1,73",seq0_no_checks,140-3-150_FarPoints
"2,19","49,97",seq0_no_checks,140-3-150_FarPoints
"2,19","49,47",seq0_no_checks,140-3-150_FarPoints
"1,58","67,73",seq0_no_checks,140-3-150_FarPoints
"1,58","64,42",seq0_no_checks,140-3-150_FarPoints
"2,18","33,28",seq0_no_checks,140-3-150_FarPoints
"2,18","30,98",seq0_no_checks,140-3-150_FarPoints
"2,39","39,30",seq0_no_checks,140-3-150_FarPoints
"2,39","36,50",seq0_no_checks,140-3-150_FarPoints
"1,45","17,97",seq0_no_checks,140-3-150_FarPoints
"1,45","16,72",seq0_no_checks,140-3-150_FarPoints
"1,11","20,60",seq0_no_checks,140-3-150_FarPoints
"1,11","14,23",seq0_no_checks,140-3-150_FarPoints
"1,41","23,08",seq0_no_checks,140-3-150_FarPoints
"1,41","23,15",seq0_no_checks,140-3-150_FarPoints
"1,35","27,98",seq0_no_checks,140-3-150_FarPoints
"1,35","29,29",seq0_no_checks,140-3-150_FarPoints
"1,19","35,18",seq0_no_checks,140-3-150_FarPoints
"1,19","34,77",seq0_no_checks,140-3-150_FarPoints
"0,96","36,28",seq0_no_checks,140-3-150_FarPoints
"0,96","31,20",seq0_no_checks,140-3-150_FarPoints
"2,41","3,07",seq1_no_checks,140-3-150_FarPoints
"2,41","3,13",seq1_no_checks,140-3-150_FarPoints
"1,28","53,62",seq1_no_checks,140-3-150_FarPoints
"1,28","50,97",seq1_no_checks,140-3-150_FarPoints
"0,81","7,92",seq1_no_checks,140-3-150_FarPoints
"0,81","4,94",seq1_no_checks,140-3-150_FarPoints
"2,21","46,40",seq1_no_checks,140-3-150_FarPoints
"2,21","45,85",seq1_no_checks,140-3-150_FarPoints
"2,17","45,95",seq1_no_checks,140-3-150_FarPoints
"2,17","45,23",seq1_no_checks,140-3-150_FarPoints
"1,87","0,85",seq1_no_checks,140-3-150_FarPoints
"1,87","0,43",seq1_no_checks,140-3-150_FarPoints
"2,70","28,64",seq1_no_checks,140-3-150_FarPoints
"2,70","29,58",seq1_no_checks,140-3-150_FarPoints
"2,97","10,71",seq1_no_checks,140-3-150_FarPoints
"2,97","9,59",seq1_no_checks,140-3-150_FarPoints
"2,06","2,51",seq1_no_checks,140-3-150_FarPoints
"2,06","3,01",seq1_no_checks,140-3-150_FarPoints
"2,75","12,96",seq1_no_checks,140-3-150_FarPoints
"2,75","13,17",seq1_no_checks,140-3-150_FarPoints
"2,83","13,89",seq1_no_checks,140-3-150_FarPoints
"2,83","14,14",seq1_no_checks,140-3-150_FarPoints
"2,36","5,80",seq1_no_checks,140-3-150_FarPoints
"2,36","4,26",seq1_no_checks,140-3-150_FarPoints
"1,81","53,76",seq1_no_checks,140-3-150_FarPoints
"1,81","52,16",seq1_no_checks,140-3-150_FarPoints
"1,56","50,05",seq1_no_checks,140-3-150_FarPoints
"1,56","48,29",seq1_no_checks,140-3-150_FarPoints
"1,46","16,52",seq1_no_checks,140-3-150_FarPoints
"1,46","17,18",seq1_no_checks,140-3-150_FarPoints
"1,45","16,84",seq1_no_checks,140-3-150_FarPoints
"1,45","17,48",seq1_no_checks,140-3-150_FarPoints
"1,43","50,63",seq1_no_checks,140-3-150_FarPoints
"1,43","48,03",seq1_no_checks,140-3-150_FarPoints
"0,69","68,04",seq1_no_checks,140-3-150_FarPoints
"0,69","67,30",seq1_no_checks,140-3-150_FarPoints
"3,01","12,99",seq1_no_checks,140-3-150_FarPoints
"3,01","11,85",seq1_no_checks,140-3-150_FarPoints
"2,96","12,39",seq1_no_checks,140-3-150_FarPoints
"2,96","12,80",seq1_no_checks,140-3-150_FarPoints
"1,51","14,66",seq1_no_checks,140-3-150_FarPoints
"1,51","15,49",seq1_no_checks,140-3-150_FarPoints
"1,23","16,27",seq1_no_checks,140-3-150_FarPoints
"1,23","16,88",seq1_no_checks,140-3-150_FarPoints
"2,53","6,64",seq1_no_checks,140-3-150_FarPoints
"2,53","6,73",seq1_no_checks,140-3-150_FarPoints
"2,41","6,76",seq1_no_checks,140-3-150_FarPoints
"2,41","5,31",seq1_no_checks,140-3-150_FarPoints
"2,55","7,13",seq1_no_checks,140-3-150_FarPoints
"2,55","7,43",seq1_no_checks,140-3-150_FarPoints
"2,06","2,42",seq1_no_checks,140-3-150_FarPoints
"2,06","2,91",seq1_no_checks,140-3-150_FarPoints
"2,17","4,15",seq1_no_checks,140-3-150_FarPoints
"2,17","4,67",seq1_no_checks,140-3-150_FarPoints
"1,99","22,55",seq1_no_checks,140-3-150_FarPoints
"1,99","21,76",seq1_no_checks,140-3-150_FarPoints
"2,31","3,00",seq1_no_checks,140-3-150_FarPoints
"2,31","3,48",seq1_no_checks,140-3-150_FarPoints
"2,24","3,19",seq1_no_checks,140-3-150_FarPoints
"2,24","2,15",seq1_no_checks,140-3-150_FarPoints
"1,25","52,44",seq1_no_checks,140-3-150_FarPoints
"1,25","47,64",seq1_no_checks,140-3-150_FarPoints
"1,25","52,29",seq1_no_checks,140-3-150_FarPoints
"1,25","47,59",seq1_no_checks,140-3-150_FarPoints
"0,76","3,67",seq1_no_checks,140-3-150_FarPoints
"0,76","4,08",seq1_no_checks,140-3-150_FarPoints
"2,01","1,78",seq1_no_checks,140-3-150_FarPoints
"2,01","0,99",seq1_no_checks,140-3-150_FarPoints
"0,89","2,64",seq1_no_checks,140-3-150_FarPoints
"0,89","0,31",seq1_no_checks,140-3-150_FarPoints
"1,28","20,71",seq1_no_checks,140-3-150_FarPoints
"1,28","17,98",seq1_no_checks,140-3-150_FarPoints
"2,13","25,60",seq1_no_checks,140-3-150_FarPoints
"2,13","27,64",seq1_no_checks,140-3-150_FarPoints
"2,13","25,62",seq1_no_checks,140-3-150_FarPoints
"2,13","27,67",seq1_no_checks,140-3-150_FarPoints
"1,25","32,96",seq1_no_checks,140-3-150_FarPoints
"1,25","33,76",seq1_no_checks,140-3-150_FarPoints
"2,85","8,05",seq1_no_checks,140-3-150_FarPoints
"2,85","8,28",seq1_no_checks,140-3-150_FarPoints
"2,24","4,59",seq1_no_checks,140-3-150_FarPoints
"2,24","3,28",seq1_no_checks,140-3-150_FarPoints
"1,26","31,07",seq1_no_checks,140-3-150_FarPoints
"1,26","27,62",seq1_no_checks,140-3-150_FarPoints
"1,63","14,35",seq1_no_checks,140-3-150_FarPoints
"1,63","13,84",seq1_no_checks,140-3-150_FarPoints
"1,69","5,76",seq1_no_checks,140-3-150_FarPoints
"1,69","5,31",seq1_no_checks,140-3-150_FarPoints
"1,66","4,97",seq1_no_checks,140-3-150_FarPoints
"1,66","5,67",seq1_no_checks,140-3-150_FarPoints
"1,56","7,96",seq1_no_checks,140-3-150_FarPoints
"1,56","8,72",seq1_no_checks,140-3-150_FarPoints
"3,01","15,95",seq1_no_checks,140-3-150_FarPoints
"3,01","14,71",seq1_no_checks,140-3-150_FarPoints
"1,90","24,29",seq1_no_checks,140-3-150_FarPoints
"1,90","23,14",seq1_no_checks,140-3-150_FarPoints
"1,85","23,18",seq1_no_checks,140-3-150_FarPoints
"1,85","22,10",seq1_no_checks,140-3-150_FarPoints
"1,39","14,76",seq1_no_checks,140-3-150_FarPoints
"1,39","13,42",seq1_no_checks,140-3-150_FarPoints
"1,28","33,69",seq1_no_checks,140-3-150_FarPoints
"1,28","34,40",seq1_no_checks,140-3-150_FarPoints
"2,73","12,82",seq1_no_checks,140-3-150_FarPoints
"2,73","12,95",seq1_no_checks,140-3-150_FarPoints
"2,90","9,73",seq1_no_checks,140-3-150_FarPoints
"2,90","10,22",seq1_no_checks,140-3-150_FarPoints
"2,20","2,32",seq1_no_checks,140-3-150_FarPoints
"2,20","2,88",seq1_no_checks,140-3-150_FarPoints
"0,63","0,60",seq1_no_checks,140-3-150_FarPoints
"0,63","6,25",seq1_no_checks,140-3-150_FarPoints
"1,67","6,25",seq1_no_checks,140-3-150_FarPoints
"1,67","5,83",seq1_no_checks,140-3-150_FarPoints
"1,53","14,77",seq1_no_checks,140-3-150_FarPoints
"1,53","15,65",seq1_no_checks,140-3-150_FarPoints
"1,56","16,12",seq1_no_checks,140-3-150_FarPoints
"1,56","15,60",seq1_no_checks,140-3-150_FarPoints
"1,64","13,47",seq1_no_checks,140-3-150_FarPoints
"1,64","12,96",seq1_no_checks,140-3-150_FarPoints
"1,76","13,18",seq1_no_checks,140-3-150_FarPoints
"1,76","12,93",seq1_no_checks,140-3-150_FarPoints
"1,65","13,85",seq1_no_checks,140-3-150_FarPoints
"1,65","14,89",seq1_no_checks,140-3-150_FarPoints
"1,44","53,06",seq1_no_checks,140-3-150_FarPoints
"1,44","49,47",seq1_no_checks,140-3-150_FarPoints
"2,42","28,48",seq1_no_checks,140-3-150_FarPoints
"2,42","28,23",seq1_no_checks,140-3-150_FarPoints
"2,76","9,60",seq1_no_checks,140-3-150_FarPoints
"2,76","10,03",seq1_no_checks,140-3-150_FarPoints
"2,90","8,27",seq1_no_checks,140-3-150_FarPoints
"2,90","8,64",seq1_no_checks,140-3-150_FarPoints
"2,90","8,28",seq1_no_checks,140-3-150_FarPoints
"2,90","8,65",seq1_no_checks,140-3-150_FarPoints
"3,03","10,10",seq1_no_checks,140-3-150_FarPoints
"3,03","10,53",seq1_no_checks,140-3-150_FarPoints
"3,03","10,09",seq1_no_checks,140-3-150_FarPoints
"3,03","10,53",seq1_no_checks,140-3-150_FarPoints
"2,84","9,08",seq1_no_checks,140-3-150_FarPoints
"2,84","7,91",seq1_no_checks,140-3-150_FarPoints
"2,96","10,45",seq1_no_checks,140-3-150_FarPoints
"2,96","9,36",seq1_no_checks,140-3-150_FarPoints
"2,29","4,95",seq1_no_checks,140-3-150_FarPoints
"2,29","5,02",seq1_no_checks,140-3-150_FarPoints
"2,31","5,01",seq1_no_checks,140-3-150_FarPoints
"2,31","4,99",seq1_no_checks,140-3-150_FarPoints
"2,84","15,61",seq1_no_checks,140-3-150_FarPoints
"2,84","14,37",seq1_no_checks,140-3-150_FarPoints
"2,38","3,69",seq1_no_checks,140-3-150_FarPoints
"2,38","4,14",seq1_no_checks,140-3-150_FarPoints
"2,32","3,33",seq1_no_checks,140-3-150_FarPoints
"2,32","3,85",seq1_no_checks,140-3-150_FarPoints
"2,04","2,43",seq1_no_checks,140-3-150_FarPoints
"2,04","2,94",seq1_no_checks,140-3-150_FarPoints
"1,14","14,29",seq1_no_checks,140-3-150_FarPoints
"1,14","15,25",seq1_no_checks,140-3-150_FarPoints
"2,47","4,15",seq1_no_checks,140-3-150_FarPoints
"2,47","4,25",seq1_no_checks,140-3-150_FarPoints
"2,47","5,77",seq1_no_checks,140-3-150_FarPoints
"2,47","5,76",seq1_no_checks,140-3-150_FarPoints
"1,70","4,40",seq1_no_checks,140-3-150_FarPoints
"1,70","5,50",seq1_no_checks,140-3-150_FarPoints
"1,70","5,69",seq1_no_checks,140-3-150_FarPoints
"1,70","5,26",seq1_no_checks,140-3-150_FarPoints
"2,18","3,87",seq1_no_checks,140-3-150_FarPoints
"2,18","3,04",seq1_no_checks,140-3-150_FarPoints
"2,48","4,32",seq1_no_checks,140-3-150_FarPoints
"2,48","4,41",seq1_no_checks,140-3-150_FarPoints
"1,72","5,14",seq1_no_checks,140-3-150_FarPoints
"1,72","4,72",seq1_no_checks,140-3-150_FarPoints
"1,71","5,26",seq1_no_checks,140-3-150_FarPoints
"1,71","4,83",seq1_no_checks,140-3-150_FarPoints
"1,99","0,67",seq1_no_checks,140-3-150_FarPoints
"1,99","0,13",seq1_no_checks,140-3-150_FarPoints
"2,67","28,44",seq1_no_checks,140-3-150_FarPoints
"2,67","29,19",seq1_no_checks,140-3-150_FarPoints
"2,45","7,14",seq1_no_checks,140-3-150_FarPoints
"2,45","5,61",seq1_no_checks,140-3-150_FarPoints
"2,50","6,25",seq1_no_checks,140-3-150_FarPoints
"2,50","6,41",seq1_no_checks,140-3-150_FarPoints
"2,43","5,22",seq1_no_checks,140-3-150_FarPoints
"2,43","5,36",seq1_no_checks,140-3-150_FarPoints
"1,72","14,37",seq1_no_checks,140-3-150_FarPoints
"1,72","14,14",seq1_no_checks,140-3-150_FarPoints
"0,97","14,98",seq1_no_checks,140-3-150_FarPoints
"0,97","10,76",seq1_no_checks,140-3-150_FarPoints
"1,16","14,39",seq1_no_checks,140-3-150_FarPoints
"1,16","15,40",seq1_no_checks,140-3-150_FarPoints
"1,15","14,35",seq1_no_checks,140-3-150_FarPoints
"1,15","15,35",seq1_no_checks,140-3-150_FarPoints
"1,38","22,21",seq1_no_checks,140-3-150_FarPoints
"1,38","23,14",seq1_no_checks,140-3-150_FarPoints
"0,87","44,96",seq1_no_checks,140-3-150_FarPoints
"0,87","44,35",seq1_no_checks,140-3-150_FarPoints
"2,47","29,89",seq1_no_checks,140-3-150_FarPoints
"2,47","30,14",seq1_no_checks,140-3-150_FarPoints
"2,46","29,91",seq1_no_checks,140-3-150_FarPoints
"2,46","30,05",seq1_no_checks,140-3-150_FarPoints
"1,13","22,38",seq1_no_checks,140-3-150_FarPoints
"1,13","18,14",seq1_no_checks,140-3-150_FarPoints
"1,41","15,63",seq1_no_checks,140-3-150_FarPoints
"1,41","16,27",seq1_no_checks,140-3-150_FarPoints
"1,68","5,03",seq1_no_checks,140-3-150_FarPoints
"1,68","5,06",seq1_no_checks,140-3-150_FarPoints
"1,68","4,84",seq1_no_checks,140-3-150_FarPoints
"1,68","4,87",seq1_no_checks,140-3-150_FarPoints
"1,21","38,16",seq1_no_checks,140-3-150_FarPoints
"1,21","35,10",seq1_no_checks,140-3-150_FarPoints
"1,29","57,58",seq1_no_checks,140-3-150_FarPoints
"1,29","50,58",seq1_no_checks,140-3-150_FarPoints
"1,88","53,37",seq1_no_checks,140-3-150_FarPoints
"1,88","52,03",seq1_no_checks,140-3-150_FarPoints
"2,65","6,79",seq1_no_checks,140-3-150_FarPoints
"2,65","7,27",seq1_no_checks,140-3-150_FarPoints
"2,65","6,88",seq1_no_checks,140-3-150_FarPoints
"2,65","7,39",seq1_no_checks,140-3-150_FarPoints
"2,11","25,34",seq1_no_checks,140-3-150_FarPoints
"2,11","27,38",seq1_no_checks,140-3-150_FarPoints
"0,93","24,85",seq1_no_checks,140-3-150_FarPoints
"0,93","26,13",seq1_no_checks,140-3-150_FarPoints
"1,06","11,60",seq1_no_checks,140-3-150_FarPoints
"1,06","9,11",seq1_no_checks,140-3-150_FarPoints
"0,88","0,48",seq1_no_checks,140-3-150_FarPoints
"0,88","2,57",seq1_no_checks,140-3-150_FarPoints
"2,84","9,04",seq1_no_checks,140-3-150_FarPoints
"2,84","7,90",seq1_no_checks,140-3-150_FarPoints
"1,70","63,85",seq1_no_checks,140-3-150_FarPoints
"1,70","60,96",seq1_no_checks,140-3-150_FarPoints
"1,57","15,61",seq1_no_checks,140-3-150_FarPoints
"1,57","14,95",seq1_no_checks,140-3-150_FarPoints
"1,50","16,26",seq1_no_checks,140-3-150_FarPoints
"1,50","17,22",seq1_no_checks,140-3-150_FarPoints
"2,15","8,24",seq1_no_checks,140-3-150_FarPoints
"2,15","9,18",seq1_no_checks,140-3-150_FarPoints
"2,11","9,13",seq1_no_checks,140-3-150_FarPoints
"2,11","10,10",seq1_no_checks,140-3-150_FarPoints
"2,23","7,76",seq1_no_checks,140-3-150_FarPoints
"2,23","8,57",seq1_no_checks,140-3-150_FarPoints
"1,43","12,47",seq1_no_checks,140-3-150_FarPoints
"1,43","12,12",seq1_no_checks,140-3-150_FarPoints
"1,48","10,13",seq1_no_checks,140-3-150_FarPoints
"1,48","11,15",seq1_no_checks,140-3-150_FarPoints
"1,05","19,91",seq1_no_checks,140-3-150_FarPoints
"1,05","14,66",seq1_no_checks,140-3-150_FarPoints
"1,50","13,24",seq1_no_checks,140-3-150_FarPoints
"1,50","14,16",seq1_no_checks,140-3-150_FarPoints
"1,38","18,17",seq1_no_checks,140-3-150_FarPoints
"1,38","19,03",seq1_no_checks,140-3-150_FarPoints
"2,55","8,89",seq1_no_checks,140-3-150_FarPoints
"2,55","7,65",seq1_no_checks,140-3-150_FarPoints
"2,50","8,10",seq1_no_checks,140-3-150_FarPoints
"2,50","6,79",seq1_no_checks,140-3-150_FarPoints
"2,48","5,92",seq1_no_checks,140-3-150_FarPoints
"2,48","5,95",seq1_no_checks,140-3-150_FarPoints
"2,50","6,15",seq1_no_checks,140-3-150_FarPoints
"2,50","6,21",seq1_no_checks,140-3-150_FarPoints
"1,24","30,39",seq1_no_checks,140-3-150_FarPoints
"1,24","27,27",seq1_no_checks,140-3-150_FarPoints
"2,50","5,17",seq1_no_checks,140-3-150_FarPoints
"2,50","5,65",seq1_no_checks,140-3-150_FarPoints
"2,44","4,44",seq1_no_checks,140-3-150_FarPoints
"2,44","4,91",seq1_no_checks,140-3-150_FarPoints
"1,67","37,82",seq1_no_checks,140-3-150_FarPoints
"1,67","36,70",seq1_no_checks,140-3-150_FarPoints
"1,68","38,01",seq1_no_checks,140-3-150_FarPoints
"1,68","37,00",seq1_no_checks,140-3-150_FarPoints
"1,84","49,37",seq1_no_checks,140-3-150_FarPoints
"1,84","48,41",seq1_no_checks,140-3-150_FarPoints
"1,34","29,21",seq1_no_checks,140-3-150_FarPoints
"1,34","30,25",seq1_no_checks,140-3-150_FarPoints
"1,36","25,65",seq1_no_checks,140-3-150_FarPoints
